"method","sim_label","subset","TN","FN","FP","TP","Precision","Recall","secs"
"fishash_refit0","moi_2.000000_iter_5","nonzero",471601,5010,113,35330,0.996811782298338,0.875805651958354,0.63119387626648
"fishash_refit10","moi_2.000000_iter_5","full",3958787,5888,39,35286,0.998895966029724,0.856997134113761,2.8005051612854
"fishash_refit10","moi_2.000000_iter_5","nonzero",471675,5054,39,35286,0.998895966029724,0.874714923153198,2.8005051612854
"fishash+_poisson","moi_2.000000_iter_5","full",3958521,3847,305,37327,0.991895195578231,0.906567251177928,0.271520137786865
"fishash+_poisson","moi_2.000000_iter_5","nonzero",471409,3013,305,37327,0.991895195578231,0.925309866137829,0.271520137786865
"fishash_poisson_rawd","moi_2.000000_iter_5","full",3958796,5948,30,35226,0.999149081007488,0.855539903822801,0.349824905395508
"fishash_poisson_rawd","moi_2.000000_iter_5","nonzero",471684,5114,30,35226,0.999149081007488,0.873227565691621,0.349824905395508
"fishash+_contingency","moi_2.000000_iter_5","full",3958498,3826,328,37348,0.991294192589447,0.907077281779764,1.02657413482666
"fishash+_contingency","moi_2.000000_iter_5","nonzero",471386,2992,328,37348,0.991294192589447,0.92583044124938,1.02657413482666
"fishash_refit0","moi_2.000000_iter_6","full",3958485,5935,129,35451,0.99637436762226,0.856594017300536,0.638121843338013
"fishash_refit0","moi_2.000000_iter_6","nonzero",452829,5079,129,35451,0.99637436762226,0.874685418208734,0.638121843338013
"fishash_refit10","moi_2.000000_iter_6","full",3958564,5768,50,35618,0.998598183245486,0.860629198279611,2.33193516731262
"fishash_refit10","moi_2.000000_iter_6","nonzero",452908,4912,50,35618,0.998598183245486,0.878805822847274,2.33193516731262
"fishash+_poisson","moi_2.000000_iter_6","full",3958334,3717,280,37669,0.992621676460513,0.910187019765138,0.345820188522339
"fishash+_poisson","moi_2.000000_iter_6","nonzero",452678,2861,280,37669,0.992621676460513,0.929410313348137,0.345820188522339
"fishash_poisson_rawd","moi_2.000000_iter_6","full",3958571,5839,43,35547,0.99879179544816,0.858913642294496,0.539214849472046
"fishash_poisson_rawd","moi_2.000000_iter_6","nonzero",452915,4983,43,35547,0.99879179544816,0.877054034048853,0.539214849472046
"fishash+_contingency","moi_2.000000_iter_6","full",3958316,3679,298,37707,0.992158926457045,0.91110520465858,0.570337057113647
"fishash+_contingency","moi_2.000000_iter_6","nonzero",452660,2823,298,37707,0.992158926457045,0.930347890451517,0.570337057113647
"fishash_refit0","moi_2.000000_iter_7","full",3958587,5876,133,35404,0.996257421842024,0.85765503875969,0.654284954071045
"fishash_refit0","moi_2.000000_iter_7","nonzero",497872,5008,133,35404,0.996257421842024,0.87607641294665,0.654284954071045
"fishash_refit10","moi_2.000000_iter_7","full",3958659,5547,61,35733,0.998295803765994,0.865625,2.6220600605011
"fishash_refit10","moi_2.000000_iter_7","nonzero",497944,4679,61,35733,0.998295803765994,0.884217559140849,2.6220600605011
"fishash+_poisson","moi_2.000000_iter_7","full",3958362,3754,358,37526,0.990550100306198,0.90906007751938,0.354825019836426
"fishash+_poisson","moi_2.000000_iter_7","nonzero",497647,2886,358,37526,0.990550100306198,0.928585568642977,0.354825019836426
"fishash_poisson_rawd","moi_2.000000_iter_7","full",3958665,5598,55,35682,0.998460978817472,0.864389534883721,0.640440940856934
"fishash_poisson_rawd","moi_2.000000_iter_7","nonzero",497950,4730,55,35682,0.998460978817472,0.882955557755122,0.640440940856934
"fishash+_contingency","moi_2.000000_iter_7","full",3958344,3699,376,37581,0.990094053797718,0.910392441860465,1.41710495948792
"fishash+_contingency","moi_2.000000_iter_7","nonzero",497629,2831,376,37581,0.990094053797718,0.929946550529546,1.41710495948792
"fishash_refit0","moi_2.000000_iter_8","full",3958526,5756,134,35584,0.996248390167423,0.860764392839865,0.646317005157471
"fishash_refit0","moi_2.000000_iter_8","nonzero",461568,4882,134,35584,0.996248390167423,0.879355508327979,0.646317005157471
"fishash_refit10","moi_2.000000_iter_8","full",3958609,5714,51,35626,0.998570507609945,0.861780358006773,3.23401618003845
"fishash_refit10","moi_2.000000_iter_8","nonzero",461651,4840,51,35626,0.998570507609945,0.880393416695497,3.23401618003845
"fishash+_poisson","moi_2.000000_iter_8","full",3958317,3775,343,37565,0.990951777988815,0.908684083212385,0.539631128311157
"fishash+_poisson","moi_2.000000_iter_8","nonzero",461359,2901,343,37565,0.990951777988815,0.928310186329264,0.539631128311157
"fishash_poisson_rawd","moi_2.000000_iter_8","full",3958614,5768,46,35572,0.998708518164973,0.860474117077891,0.332590103149414
"fishash_poisson_rawd","moi_2.000000_iter_8","nonzero",461656,4894,46,35572,0.998708518164973,0.879058963080117,0.332590103149414
"fishash+_contingency","moi_2.000000_iter_8","full",3958306,3745,354,37595,0.990671690953648,0.90940977261732,0.813022136688232
"fishash+_contingency","moi_2.000000_iter_8","nonzero",461348,2871,354,37595,0.990671690953648,0.92905154944892,0.813022136688232
"fishash_refit0","moi_2.000000_iter_9","full",3958690,5768,126,35416,0.996454898430026,0.85994560994561,0.583003044128418
"fishash_refit0","moi_2.000000_iter_9","nonzero",487636,4874,126,35416,0.996454898430026,0.879027053859519,0.583003044128418
"fishash_refit10","moi_2.000000_iter_9","full",3958774,5706,42,35478,0.998817567567568,0.861451048951049,2.09108686447144
"fishash_refit10","moi_2.000000_iter_9","nonzero",487720,4812,42,35478,0.998817567567568,0.880565897244974,2.09108686447144
"fishash+_poisson","moi_2.000000_iter_9","full",3958498,3858,318,37326,0.991552438635639,0.906322843822844,0.584291934967041
"fishash+_poisson","moi_2.000000_iter_9","nonzero",487444,2964,318,37326,0.991552438635639,0.926433358153388,0.584291934967041
"fishash_poisson_rawd","moi_2.000000_iter_9","full",3958779,5755,37,35429,0.99895674730728,0.860261266511267,0.363217830657959
"fishash_poisson_rawd","moi_2.000000_iter_9","nonzero",487725,4861,37,35429,0.99895674730728,0.879349714569372,0.363217830657959
"fishash+_contingency","moi_2.000000_iter_9","full",3958483,3832,333,37352,0.991163592941489,0.906954156954157,1.01461791992188
"fishash+_contingency","moi_2.000000_iter_9","nonzero",487429,2938,333,37352,0.991163592941489,0.927078679573095,1.01461791992188
"fishash_refit0","moi_2.000000_iter_10","full",3958725,5940,120,35215,0.996603933776709,0.855667598104726,0.59754204750061
"fishash_refit0","moi_2.000000_iter_10","nonzero",464364,5070,120,35215,0.996603933776709,0.874146704728807,0.59754204750061
"fishash_refit10","moi_2.000000_iter_10","full",3958791,5817,54,35338,0.998474231464738,0.858656299356093,2.61429786682129
"fishash_refit10","moi_2.000000_iter_10","nonzero",464430,4947,54,35338,0.998474231464738,0.87719995035373,2.61429786682129
"fishash+_poisson","moi_2.000000_iter_10","full",3958451,3828,394,37327,0.989554889849156,0.906985785445268,0.555458784103394
"fishash+_poisson","moi_2.000000_iter_10","nonzero",464090,2958,394,37327,0.989554889849156,0.92657316619089,0.555458784103394
"fishash_poisson_rawd","moi_2.000000_iter_10","full",3958797,5891,48,35264,0.998640688717716,0.856858218928441,0.412414789199829
"fishash_poisson_rawd","moi_2.000000_iter_10","nonzero",464436,5021,48,35264,0.998640688717716,0.875363038351744,0.412414789199829
"fishash+_contingency","moi_2.000000_iter_10","full",3958432,3780,413,37375,0.989070604424685,0.908152107884826,0.787147045135498
"fishash+_contingency","moi_2.000000_iter_10","nonzero",464071,2910,413,37375,0.989070604424685,0.927764676678664,0.787147045135498
"fishash_refit0","moi_3.000000_iter_1","full",3944151,11354,136,44359,0.996943476795146,0.79620555346149,0.621965169906616
"fishash_refit0","moi_3.000000_iter_1","nonzero",470039,9530,136,44359,0.996943476795146,0.823155003804116,0.621965169906616
"fishash_refit10","moi_3.000000_iter_1","full",3944244,11155,43,44558,0.999035896056142,0.799777430761223,2.65568804740906
"fishash_refit10","moi_3.000000_iter_1","nonzero",470132,9331,43,44558,0.999035896056142,0.8268477796953,2.65568804740906
"fishash+_poisson","moi_3.000000_iter_1","full",3944011,7551,276,48162,0.994301994301994,0.864466103063917,0.363011121749878
"fishash+_poisson","moi_3.000000_iter_1","nonzero",469899,5727,276,48162,0.994301994301994,0.893725992317542,0.363011121749878
"fishash_poisson_rawd","moi_3.000000_iter_1","full",3944246,11241,41,44472,0.99907892076472,0.798233805395509,0.648137092590332
"fishash_poisson_rawd","moi_3.000000_iter_1","nonzero",470134,9417,41,44472,0.99907892076472,0.8252519066971,0.648137092590332
"fishash+_contingency","moi_3.000000_iter_1","full",3943990,7463,297,48250,0.993882217232785,0.866045626693949,0.969498872756958
"fishash+_contingency","moi_3.000000_iter_1","nonzero",469878,5639,297,48250,0.993882217232785,0.895358978641281,0.969498872756958
"fishash_refit0","moi_3.000000_iter_2","full",3943862,11723,110,44305,0.997523359225487,0.790765331619904,0.609578132629395
"fishash_refit0","moi_3.000000_iter_2","nonzero",462852,10032,110,44305,0.997523359225487,0.815374422584979,0.609578132629395
"fishash_refit10","moi_3.000000_iter_2","full",3943931,11551,41,44477,0.999079024214924,0.79383522524452,3.7820200920105
"fishash_refit10","moi_3.000000_iter_2","nonzero",462921,9860,41,44477,0.999079024214924,0.818539853138745,3.7820200920105
"fishash+_poisson","moi_3.000000_iter_2","full",3943650,7638,322,48390,0.993389719165709,0.863675305204541,0.347482919692993
"fishash+_poisson","moi_3.000000_iter_2","nonzero",462640,5947,322,48390,0.993389719165709,0.890553398236929,0.347482919692993
"fishash_poisson_rawd","moi_3.000000_iter_2","full",3943934,11679,38,44349,0.999143893482326,0.791550653244806,0.370047092437744
"fishash_poisson_rawd","moi_3.000000_iter_2","nonzero",462924,9988,38,44349,0.999143893482326,0.816184183889431,0.370047092437744
"fishash+_contingency","moi_3.000000_iter_2","full",3943638,7544,334,48484,0.993158261297063,0.865353037766831,1.31143307685852
"fishash+_contingency","moi_3.000000_iter_2","nonzero",462628,5853,334,48484,0.993158261297063,0.892283342841894,1.31143307685852
"fishash_refit0","moi_3.000000_iter_3","full",3943976,11069,182,44773,0.995951507062618,0.801780022205508,0.627413988113403
"fishash_refit0","moi_3.000000_iter_3","nonzero",456226,9319,182,44773,0.995951507062618,0.827719440952451,0.627413988113403
"fishash_refit10","moi_3.000000_iter_3","full",3944115,10611,43,45231,0.999050227503644,0.809981734178575,3.12925314903259
"fishash_refit10","moi_3.000000_iter_3","nonzero",456365,8861,43,45231,0.999050227503644,0.83618649707905,3.12925314903259
"fishash+_poisson","moi_3.000000_iter_3","full",3943841,7113,317,48729,0.993536679851568,0.872622757064575,0.554179191589355
"fishash+_poisson","moi_3.000000_iter_3","nonzero",456091,5363,317,48729,0.993536679851568,0.900854100421504,0.554179191589355
"fishash_poisson_rawd","moi_3.000000_iter_3","full",3944122,10685,36,45157,0.999203416458301,0.808656566741879,0.434087991714478
"fishash_poisson_rawd","moi_3.000000_iter_3","nonzero",456372,8935,36,45157,0.999203416458301,0.834818457442875,0.434087991714478
"fishash+_contingency","moi_3.000000_iter_3","full",3943823,7053,335,48789,0.993180522758733,0.873697217148383,0.97207498550415
"fishash+_contingency","moi_3.000000_iter_3","nonzero",456073,5303,335,48789,0.993180522758733,0.901963321748133,0.97207498550415
"fishash_refit0","moi_3.000000_iter_4","full",3943882,10880,132,45106,0.997082099120209,0.805665702139821,0.608536005020142
"fishash_refit0","moi_3.000000_iter_4","nonzero",438609,9190,132,45106,0.997082099120209,0.830742596139679,0.608536005020142
"fishash_refit10","moi_3.000000_iter_4","full",3943985,10706,29,45280,0.999359950561699,0.808773621976923,2.40137600898743
"fishash_refit10","moi_3.000000_iter_4","nonzero",438712,9016,29,45280,0.999359950561699,0.833947252099602,2.40137600898743
"fishash+_poisson","moi_3.000000_iter_4","full",3943716,7047,298,48939,0.993947641001686,0.874129246597364,0.350687980651855
"fishash+_poisson","moi_3.000000_iter_4","nonzero",438443,5357,298,48939,0.993947641001686,0.901337115072934,0.350687980651855
"fishash_poisson_rawd","moi_3.000000_iter_4","full",3943991,10791,23,45195,0.999491353001017,0.80725538527489,0.62178111076355
"fishash_poisson_rawd","moi_3.000000_iter_4","nonzero",438718,9101,23,45195,0.999491353001017,0.832381759245617,0.62178111076355
"fishash+_contingency","moi_3.000000_iter_4","full",3943703,6955,311,49031,0.99369705322038,0.875772514557211,1.1345648765564
"fishash+_contingency","moi_3.000000_iter_4","nonzero",438430,5265,311,49031,0.99369705322038,0.903031530867836,1.1345648765564
"fishash_refit0","moi_3.000000_iter_5","full",3944190,11708,107,43995,0.997573806176591,0.78981383408434,0.64474892616272
"fishash_refit0","moi_3.000000_iter_5","nonzero",467900,9948,107,43995,0.997573806176591,0.815583115510817,0.64474892616272
"fishash_refit10","moi_3.000000_iter_5","full",3944247,11439,50,44264,0.99887168840547,0.794643017431736,2.79684090614319
"fishash_refit10","moi_3.000000_iter_5","nonzero",467957,9679,50,44264,0.99887168840547,0.82056986077897,2.79684090614319
"fishash+_poisson","moi_3.000000_iter_5","full",3943985,7635,312,48068,0.993551054154609,0.862933773764429,0.647240161895752
"fishash+_poisson","moi_3.000000_iter_5","nonzero",467695,5875,312,48068,0.993551054154609,0.891088741820069,0.647240161895752
"fishash_poisson_rawd","moi_3.000000_iter_5","full",3944255,11554,42,44149,0.999049580231269,0.792578496669838,0.367502927780151
"fishash_poisson_rawd","moi_3.000000_iter_5","nonzero",467965,9794,42,44149,0.999049580231269,0.818437980831619,0.367502927780151
"fishash+_contingency","moi_3.000000_iter_5","full",3943976,7530,321,48173,0.993380624407143,0.864818770981814,1.06850409507751
"fishash+_contingency","moi_3.000000_iter_5","nonzero",467686,5770,321,48173,0.993380624407143,0.893035240902434,1.06850409507751
"fishash_refit0","moi_3.000000_iter_6","full",3943837,11200,124,44839,0.997242176901007,0.800139188779243,0.626853942871094
"fishash_refit0","moi_3.000000_iter_6","nonzero",453404,9447,124,44839,0.997242176901007,0.825977231698781,0.626853942871094
"fishash_refit10","moi_3.000000_iter_6","full",3943932,11015,29,45024,0.999356313675005,0.803440461107443,2.76968097686768
"fishash_refit10","moi_3.000000_iter_6","nonzero",453499,9262,29,45024,0.999356313675005,0.829385108499429,2.76968097686768
"fishash+_poisson","moi_3.000000_iter_6","full",3943636,7342,325,48697,0.993370323528212,0.868984100358679,0.351899862289429
"fishash+_poisson","moi_3.000000_iter_6","nonzero",453203,5589,325,48697,0.993370323528212,0.89704527870906,0.351899862289429
"fishash_poisson_rawd","moi_3.000000_iter_6","full",3943934,11112,27,44927,0.999399386039062,0.801709523724549,0.43517804145813
"fishash_poisson_rawd","moi_3.000000_iter_6","nonzero",453501,9359,27,44927,0.999399386039062,0.827598275798548,0.43517804145813
"fishash+_contingency","moi_3.000000_iter_6","full",3943625,7275,336,48764,0.993156822810591,0.870179696282946,0.962837934494019
"fishash+_contingency","moi_3.000000_iter_6","nonzero",453192,5522,336,48764,0.993156822810591,0.898279482739564,0.962837934494019
"fishash_refit0","moi_3.000000_iter_7","full",3943834,10949,171,45046,0.99621823650397,0.804464684346817,0.589224100112915
"fishash_refit0","moi_3.000000_iter_7","nonzero",437130,9181,171,45046,0.99621823650397,0.830693197115828,0.589224100112915
"fishash_refit10","moi_3.000000_iter_7","full",3943968,10681,37,45314,0.999184141474278,0.809250825966604,3.02132105827332
"fishash_refit10","moi_3.000000_iter_7","nonzero",437264,8913,37,45314,0.999184141474278,0.835635384587014,3.02132105827332
"fishash+_poisson","moi_3.000000_iter_7","full",3943736,7093,269,48902,0.994529295723089,0.873327975712117,0.562477827072144
"fishash+_poisson","moi_3.000000_iter_7","nonzero",437032,5325,269,48902,0.994529295723089,0.90180168550722,0.562477827072144
"fishash_poisson_rawd","moi_3.000000_iter_7","full",3943970,10758,35,45237,0.999226895211168,0.807875703187785,0.41424298286438
"fishash_poisson_rawd","moi_3.000000_iter_7","nonzero",437266,8990,35,45237,0.999226895211168,0.834215427738949,0.41424298286438
"fishash+_contingency","moi_3.000000_iter_7","full",3943728,7026,277,48969,0.994375177679405,0.874524511117064,1.02235102653503
"fishash+_contingency","moi_3.000000_iter_7","nonzero",437024,5258,277,48969,0.994375177679405,0.903037232375016,1.02235102653503
"fishash_refit0","moi_3.000000_iter_8","full",3944031,11456,131,44382,0.997057039516546,0.794835058562269,0.581413984298706
"fishash_refit0","moi_3.000000_iter_8","nonzero",462235,9706,131,44382,0.997057039516546,0.820551693536459,0.581413984298706
"fishash_refit10","moi_3.000000_iter_8","full",3944125,11194,37,44644,0.999171907522213,0.799527203696408,2.63020515441895
"fishash_refit10","moi_3.000000_iter_8","nonzero",462329,9444,37,44644,0.999171907522213,0.825395651530839,2.63020515441895
"fishash+_poisson","moi_3.000000_iter_8","full",3943869,7403,293,48435,0.993987030044328,0.86742003653426,0.56934380531311
"fishash+_poisson","moi_3.000000_iter_8","nonzero",462073,5653,293,48435,0.993987030044328,0.89548513533501,0.56934380531311
"fishash_poisson_rawd","moi_3.000000_iter_8","full",3944130,11288,32,44550,0.999282221524382,0.797843762312404,0.3663170337677
"fishash_poisson_rawd","moi_3.000000_iter_8","nonzero",462334,9538,32,44550,0.999282221524382,0.823657742937435,0.3663170337677
"fishash+_contingency","moi_3.000000_iter_8","full",3943856,7324,306,48514,0.993732077017616,0.868834843654859,0.96947193145752
"fishash+_contingency","moi_3.000000_iter_8","nonzero",462060,5574,306,48514,0.993732077017616,0.89694571808904,0.96947193145752
"fishash_refit0","moi_3.000000_iter_9","full",3944150,11284,109,44457,0.997554189292286,0.79756373226171,0.614683866500854
"fishash_refit0","moi_3.000000_iter_9","nonzero",439770,9490,109,44457,0.997554189292286,0.824086603518268,0.614683866500854
"fishash_refit10","moi_3.000000_iter_9","full",3944213,11226,46,44515,0.9989677071879,0.798604258983513,2.37484693527222
"fishash_refit10","moi_3.000000_iter_9","nonzero",439833,9432,46,44515,0.9989677071879,0.825161732811834,2.37484693527222
"fishash+_poisson","moi_3.000000_iter_9","full",3943976,7422,283,48319,0.994177194354142,0.86684845984105,0.571901082992554
"fishash+_poisson","moi_3.000000_iter_9","nonzero",439596,5628,283,48319,0.994177194354142,0.895675385100191,0.571901082992554
"fishash_poisson_rawd","moi_3.000000_iter_9","full",3944218,11325,41,44416,0.99907776053265,0.796828187510091,0.42917799949646
"fishash_poisson_rawd","moi_3.000000_iter_9","nonzero",439838,9531,41,44416,0.99907776053265,0.823326598327989,0.42917799949646
"fishash+_contingency","moi_3.000000_iter_9","full",3943968,7344,291,48397,0.994023167926388,0.868247788880716,0.936367034912109
"fishash+_contingency","moi_3.000000_iter_9","nonzero",439588,5550,291,48397,0.994023167926388,0.897121248632918,0.936367034912109
"fishash_refit0","moi_3.000000_iter_10","full",3943967,11134,128,44771,0.997149156996815,0.80084071192201,0.585474014282227
"fishash_refit0","moi_3.000000_iter_10","nonzero",425401,9352,128,44771,0.997149156996815,0.827208395691296,0.585474014282227
"fishash_refit10","moi_3.000000_iter_10","full",3944050,10866,45,45039,0.999001863188714,0.805634558626241,2.84555101394653
"fishash_refit10","moi_3.000000_iter_10","nonzero",425484,9084,45,45039,0.999001863188714,0.832160079818192,2.84555101394653
"fishash+_poisson","moi_3.000000_iter_10","full",3943818,7122,277,48783,0.994353852425601,0.872605312583848,0.552428007125854
"fishash+_poisson","moi_3.000000_iter_10","nonzero",425252,5340,277,48783,0.994353852425601,0.901335846128263,0.552428007125854
"fishash_poisson_rawd","moi_3.000000_iter_10","full",3944052,10986,43,44919,0.999043636848895,0.803488060101959,0.414920091629028
"fishash_poisson_rawd","moi_3.000000_iter_10","nonzero",425486,9204,43,44919,0.999043636848895,0.829942907821074,0.414920091629028
"fishash+_contingency","moi_3.000000_iter_10","full",3943806,7055,289,48850,0.994118724434767,0.873803774259905,0.798264026641846
"fishash+_contingency","moi_3.000000_iter_10","nonzero",425240,5273,289,48850,0.994118724434767,0.902573767159987,0.798264026641846
"fishash_refit0","moi_5.000000_iter_1","full",3911365,26728,73,61834,0.998820811862956,0.698200130981685,0.635227918624878
"fishash_refit0","moi_5.000000_iter_1","nonzero",405957,22013,73,61834,0.998820811862956,0.737462282490727,0.635227918624878
"fishash_refit10","moi_5.000000_iter_1","full",3911408,26538,30,62024,0.999516550101525,0.700345520652198,3.77482199668884
"fishash_refit10","moi_5.000000_iter_1","nonzero",406000,21823,30,62024,0.999516550101525,0.739728314668384,3.77482199668884
"fishash+_poisson","moi_5.000000_iter_1","full",3911224,17881,214,70681,0.996981451442274,0.798096248955534,0.641263008117676
"fishash+_poisson","moi_5.000000_iter_1","nonzero",405816,13166,214,70681,0.996981451442274,0.842975896573521,0.641263008117676
"fishash_poisson_rawd","moi_5.000000_iter_1","full",3911408,26756,30,61806,0.999514845720939,0.697883968293399,0.607980966567993
"fishash_poisson_rawd","moi_5.000000_iter_1","nonzero",406000,22041,30,61806,0.999514845720939,0.737128340906651,0.607980966567993
"fishash+_contingency","moi_5.000000_iter_1","full",3911216,17652,222,70910,0.996879041781477,0.800682008084732,1.08901810646057
"fishash+_contingency","moi_5.000000_iter_1","nonzero",405808,12937,222,70910,0.996879041781477,0.845707061671855,1.08901810646057
"fishash_refit0","moi_5.000000_iter_2","full",3911477,27846,71,60606,0.998829869637589,0.685185185185185,0.634799003601074
"fishash_refit0","moi_5.000000_iter_2","nonzero",411596,23046,71,60606,0.998829869637589,0.724501506240138,0.634799003601074
"fishash_refit10","moi_5.000000_iter_2","full",3911513,27808,35,60644,0.999423194185797,0.685614796725908,4.55756878852844
"fishash_refit10","moi_5.000000_iter_2","nonzero",411632,23008,35,60644,0.999423194185797,0.724955769138813,4.55756878852844
"fishash+_poisson","moi_5.000000_iter_2","full",3911357,18908,191,69544,0.997261059726106,0.786234341789897,0.455511093139648
"fishash+_poisson","moi_5.000000_iter_2","nonzero",411476,14108,191,69544,0.997261059726106,0.83134892172333,0.455511093139648
"fishash_poisson_rawd","moi_5.000000_iter_2","full",3911517,28025,31,60427,0.999487247345265,0.683161488717044,0.674842119216919
"fishash_poisson_rawd","moi_5.000000_iter_2","nonzero",411636,23225,31,60427,0.999487247345265,0.72236168890164,0.674842119216919
"fishash+_contingency","moi_5.000000_iter_2","full",3911355,18733,193,69719,0.997239386657512,0.788212815990594,0.956501960754395
"fishash+_contingency","moi_5.000000_iter_2","nonzero",411474,13933,193,69719,0.997239386657512,0.833440921914599,0.956501960754395
"fishash_refit0","moi_5.000000_iter_3","full",3911762,28160,127,59951,0.997886081427478,0.680403127872797,0.632879018783569
"fishash_refit0","moi_5.000000_iter_3","nonzero",421863,23601,127,59951,0.997886081427478,0.717529203370356,0.632879018783569
"fishash_refit10","moi_5.000000_iter_3","full",3911844,27970,45,60141,0.999252317814774,0.682559498813996,3.13383507728577
"fishash_refit10","moi_5.000000_iter_3","nonzero",421945,23411,45,60141,0.999252317814774,0.719803236307928,3.13383507728577
"fishash+_poisson","moi_5.000000_iter_3","full",3911625,18899,264,69212,0.996200126662445,0.785509187275142,0.649093866348267
"fishash+_poisson","moi_5.000000_iter_3","nonzero",421726,14340,264,69212,0.996200126662445,0.82837035618537,0.649093866348267
"fishash_poisson_rawd","moi_5.000000_iter_3","full",3911851,28215,38,59896,0.999365969232823,0.679778915231923,0.535311222076416
"fishash_poisson_rawd","moi_5.000000_iter_3","nonzero",421952,23656,38,59896,0.999365969232823,0.716870930677901,0.535311222076416
"fishash+_contingency","moi_5.000000_iter_3","full",3911621,18728,268,69383,0.996152244763176,0.787449921122221,1.31839895248413
"fishash+_contingency","moi_5.000000_iter_3","nonzero",421722,14169,268,69383,0.996152244763176,0.830416985829184,1.31839895248413
"fishash_refit0","moi_5.000000_iter_4","full",3911342,27549,88,61021,0.998559950252827,0.688957886417523,0.616712808609009
"fishash_refit0","moi_5.000000_iter_4","nonzero",419985,22812,88,61021,0.998559950252827,0.727887586034139,0.616712808609009
"fishash_refit10","moi_5.000000_iter_4","full",3911403,27147,27,61423,0.999560618388934,0.693496669301118,3.18702387809753
"fishash_refit10","moi_5.000000_iter_4","nonzero",420046,22410,27,61423,0.999560618388934,0.732682833728961,3.18702387809753
"fishash+_poisson","moi_5.000000_iter_4","full",3911220,18591,210,69979,0.99700807818889,0.790098227390764,0.648498058319092
"fishash+_poisson","moi_5.000000_iter_4","nonzero",419863,13854,210,69979,0.99700807818889,0.834742881681438,0.648498058319092
"fishash_poisson_rawd","moi_5.000000_iter_4","full",3911410,27352,20,61218,0.999673405401875,0.691182115840578,0.45612621307373
"fishash_poisson_rawd","moi_5.000000_iter_4","nonzero",420053,22615,20,61218,0.999673405401875,0.730237495974139,0.45612621307373
"fishash+_contingency","moi_5.000000_iter_4","full",3911215,18377,215,70193,0.996946369730712,0.792514395393474,1.1945378780365
"fishash+_contingency","moi_5.000000_iter_4","nonzero",419858,13640,215,70193,0.996946369730712,0.837295575727935,1.1945378780365
"fishash_refit0","moi_5.000000_iter_5","full",3910804,27203,88,61905,0.998580484893456,0.694718768236298,0.604865074157715
"fishash_refit0","moi_5.000000_iter_5","nonzero",399416,22521,88,61905,0.998580484893456,0.733245682609623,0.604865074157715
"fishash_refit10","moi_5.000000_iter_5","full",3910855,27024,37,62084,0.999404388210106,0.696727566548458,5.02245879173279
"fishash_refit10","moi_5.000000_iter_5","nonzero",399467,22342,37,62084,0.999404388210106,0.73536588254803,5.02245879173279
"fishash+_poisson","moi_5.000000_iter_5","full",3910665,17978,227,71130,0.996818812450075,0.798244826502671,0.64377498626709
"fishash+_poisson","moi_5.000000_iter_5","nonzero",399277,13296,227,71130,0.996818812450075,0.842512969938171,0.64377498626709
"fishash_poisson_rawd","moi_5.000000_iter_5","full",3910858,27260,34,61848,0.999450567208558,0.694079095030749,0.526968002319336
"fishash_poisson_rawd","moi_5.000000_iter_5","nonzero",399470,22578,34,61848,0.999450567208558,0.732570535143202,0.526968002319336
"fishash+_contingency","moi_5.000000_iter_5","full",3910657,17754,235,71354,0.996717372780734,0.800758629977106,1.3545880317688
"fishash+_contingency","moi_5.000000_iter_5","nonzero",399269,13072,235,71354,0.996717372780734,0.845166181034279,1.3545880317688
"fishash_refit0","moi_5.000000_iter_6","full",3911465,26535,114,61886,0.998161290322581,0.69990160708429,0.589809894561768
"fishash_refit0","moi_5.000000_iter_6","nonzero",392174,21820,114,61886,0.998161290322581,0.739325735311686,0.589809894561768
"fishash_refit10","moi_5.000000_iter_6","full",3911547,26136,32,62285,0.99948649646164,0.704414109770303,3.62648892402649
"fishash_refit10","moi_5.000000_iter_6","nonzero",392256,21421,32,62285,0.99948649646164,0.744092418703558,3.62648892402649
"fishash+_poisson","moi_5.000000_iter_6","full",3911321,17503,258,70918,0.996375182645836,0.802049286934099,0.637850999832153
"fishash+_poisson","moi_5.000000_iter_6","nonzero",392030,12788,258,70918,0.996375182645836,0.847227199961771,0.637850999832153
"fishash_poisson_rawd","moi_5.000000_iter_6","full",3911549,26332,30,62089,0.999517055973213,0.702197441784192,0.51699709892273
"fishash_poisson_rawd","moi_5.000000_iter_6","nonzero",392258,21617,30,62089,0.999517055973213,0.741750890019831,0.51699709892273
"fishash+_contingency","moi_5.000000_iter_6","full",3911309,17312,270,71109,0.996217374858152,0.804209407267504,1.13267302513123
"fishash+_contingency","moi_5.000000_iter_6","nonzero",392018,12597,270,71109,0.996217374858152,0.849508995770912,1.13267302513123
"fishash_refit0","moi_5.000000_iter_7","full",3912028,27719,138,60115,0.997709657610409,0.68441605756313,0.641024827957153
"fishash_refit0","moi_5.000000_iter_7","nonzero",426592,22902,138,60115,0.997709657610409,0.72412879289784,0.641024827957153
"fishash_refit10","moi_5.000000_iter_7","full",3912122,27420,44,60414,0.99927222203844,0.687820206298244,3.83546495437622
"fishash_refit10","moi_5.000000_iter_7","nonzero",426686,22603,44,60414,0.99927222203844,0.72773046484455,3.83546495437622
"fishash+_poisson","moi_5.000000_iter_7","full",3911898,18791,268,69043,0.996133369883568,0.786062344877838,0.523793935775757
