"method","sim_label","subset","TN","FN","FP","TP","Precision","Recall","secs"
"fishash+_contingency","nguides_200_iter_4","full",3978881,5265,321,15533,0.979752743787057,0.746850658717184,0.404689073562622
"fishash+_contingency","nguides_200_iter_4","nonzero",275217,3572,321,15533,0.979752743787057,0.813033237372416,0.404689073562622
"fishash_refit0","nguides_200_iter_5","full",3979172,5454,98,15276,0.993625601665149,0.736903039073806,0.155745029449463
"fishash_refit0","nguides_200_iter_5","nonzero",282994,3647,98,15276,0.993625601665149,0.807271574274692,0.155745029449463
"fishash_refit10","nguides_200_iter_5","full",3979159,5438,111,15292,0.992793611634097,0.737674867342016,0.622251033782959
"fishash_refit10","nguides_200_iter_5","nonzero",282981,3631,111,15292,0.992793611634097,0.808117106167098,0.622251033782959
"fishash+_poisson","nguides_200_iter_5","full",3978969,5318,301,15412,0.980843887227137,0.743463579353594,0.165743827819824
"fishash+_poisson","nguides_200_iter_5","nonzero",282791,3511,301,15412,0.980843887227137,0.814458595360144,0.165743827819824
"fishash_poisson_rawd","nguides_200_iter_5","full",3979172,5532,98,15198,0.99359309623431,0.733140376266281,0.169018983840942
"fishash_poisson_rawd","nguides_200_iter_5","nonzero",282994,3725,98,15198,0.99359309623431,0.803149606299213,0.169018983840942
"fishash+_contingency","nguides_200_iter_5","full",3978934,5275,336,15455,0.978722056867836,0.745537867824409,0.417050838470459
"fishash+_contingency","nguides_200_iter_5","nonzero",282756,3468,336,15455,0.978722056867836,0.816730962320985,0.417050838470459
"fishash_refit0","nguides_200_iter_6","full",3979046,5437,97,15420,0.99374879164787,0.739320132329674,0.151505947113037
"fishash_refit0","nguides_200_iter_6","nonzero",272840,3698,97,15420,0.99374879164787,0.806569724866618,0.151505947113037
"fishash_refit10","nguides_200_iter_6","full",3979039,5440,104,15417,0.993299400811803,0.739176295728053,0.475234985351562
"fishash_refit10","nguides_200_iter_6","nonzero",272833,3701,104,15417,0.993299400811803,0.806412804686683,0.475234985351562
"fishash+_poisson","nguides_200_iter_6","full",3978839,5335,304,15522,0.98079110324782,0.744210576784773,0.171167850494385
"fishash+_poisson","nguides_200_iter_6","nonzero",272633,3596,304,15522,0.98079110324782,0.811905010984413,0.171167850494385
"fishash_poisson_rawd","nguides_200_iter_6","full",3979049,5530,94,15327,0.993904416056028,0.734861197679436,0.164332151412964
"fishash_poisson_rawd","nguides_200_iter_6","nonzero",272843,3791,94,15327,0.993904416056028,0.801705199288628,0.164332151412964
"fishash+_contingency","nguides_200_iter_6","full",3978811,5276,332,15581,0.97913655501791,0.74703936328331,0.285463094711304
"fishash+_contingency","nguides_200_iter_6","nonzero",272605,3537,332,15581,0.97913655501791,0.81499110785647,0.285463094711304
"fishash_refit0","nguides_200_iter_7","full",3978984,5639,108,15269,0.992976523379073,0.730294624067343,0.155203104019165
"fishash_refit0","nguides_200_iter_7","nonzero",274085,3825,108,15269,0.992976523379073,0.799675290667225,0.155203104019165
"fishash_refit10","nguides_200_iter_7","full",3978983,5640,109,15268,0.992911491188138,0.730246795484982,0.64171314239502
"fishash_refit10","nguides_200_iter_7","nonzero",274084,3826,109,15268,0.992911491188138,0.799622918194197,0.64171314239502
"fishash+_poisson","nguides_200_iter_7","full",3978802,5530,290,15378,0.981490936941537,0.735507939544672,0.280030965805054
"fishash+_poisson","nguides_200_iter_7","nonzero",273903,3716,290,15378,0.981490936941537,0.805383890227297,0.280030965805054
"fishash_poisson_rawd","nguides_200_iter_7","full",3978991,5772,101,15136,0.993371398569272,0.723933422613354,0.185060024261475
"fishash_poisson_rawd","nguides_200_iter_7","nonzero",274092,3958,101,15136,0.993371398569272,0.792709751754478,0.185060024261475
"fishash+_contingency","nguides_200_iter_7","full",3978779,5466,313,15442,0.980133291018724,0.738568968815764,0.271184921264648
"fishash+_contingency","nguides_200_iter_7","nonzero",273880,3652,313,15442,0.980133291018724,0.8087357285011,0.271184921264648
"fishash_refit0","nguides_200_iter_8","full",3979073,5425,122,15380,0.992130047735776,0.739245373708243,0.157372951507568
"fishash_refit0","nguides_200_iter_8","nonzero",281716,3652,122,15380,0.992130047735776,0.808112652374947,0.157372951507568
"fishash_refit10","nguides_200_iter_8","full",3979064,5408,131,15397,0.991563626996394,0.740062484979572,0.748378038406372
"fishash_refit10","nguides_200_iter_8","nonzero",281707,3635,131,15397,0.991563626996394,0.809005884825557,0.748378038406372
"fishash+_poisson","nguides_200_iter_8","full",3978860,5283,335,15522,0.978873683546699,0.746070656092286,0.169726133346558
"fishash+_poisson","nguides_200_iter_8","nonzero",281503,3510,335,15522,0.978873683546699,0.815573770491803,0.169726133346558
"fishash_poisson_rawd","nguides_200_iter_8","full",3979085,5510,110,15295,0.992859461213892,0.735159817351598,0.174216032028198
"fishash_poisson_rawd","nguides_200_iter_8","nonzero",281728,3737,110,15295,0.992859461213892,0.8036464901219,0.174216032028198
"fishash+_contingency","nguides_200_iter_8","full",3978832,5224,363,15581,0.977232814851982,0.748906512857486,0.274074077606201
"fishash+_contingency","nguides_200_iter_8","nonzero",281475,3451,363,15581,0.977232814851982,0.818673812526272,0.274074077606201
"fishash_refit0","nguides_200_iter_9","full",3979023,5455,116,15406,0.992526736245329,0.738507262355592,0.158180952072144
"fishash_refit0","nguides_200_iter_9","nonzero",281155,3533,116,15406,0.992526736245329,0.813453719837373,0.158180952072144
"fishash_refit10","nguides_200_iter_9","full",3979031,5450,108,15411,0.993040788710613,0.73874694405829,0.565355777740479
"fishash_refit10","nguides_200_iter_9","nonzero",281163,3528,108,15411,0.993040788710613,0.813717725328687,0.565355777740479
"fishash+_poisson","nguides_200_iter_9","full",3978836,5325,303,15536,0.980870004419471,0.744738986625761,0.226680994033813
"fishash+_poisson","nguides_200_iter_9","nonzero",280968,3403,303,15536,0.980870004419471,0.820317862611542,0.226680994033813
"fishash_poisson_rawd","nguides_200_iter_9","full",3979053,5529,86,15332,0.994422104034246,0.734959973155649,0.216610908508301
"fishash_poisson_rawd","nguides_200_iter_9","nonzero",281185,3607,86,15332,0.994422104034246,0.809546438565922,0.216610908508301
"fishash+_contingency","nguides_200_iter_9","full",3978804,5286,335,15575,0.978944060339409,0.746608503906812,0.287286996841431
"fishash+_contingency","nguides_200_iter_9","nonzero",280936,3364,335,15575,0.978944060339409,0.822377105443793,0.287286996841431
"fishash_refit0","nguides_200_iter_10","full",3979210,5487,117,15186,0.992354440305822,0.734581337977072,0.157431125640869
"fishash_refit0","nguides_200_iter_10","nonzero",281237,3660,117,15186,0.992354440305822,0.805794333014963,0.157431125640869
"fishash_refit10","nguides_200_iter_10","full",3979201,5457,126,15216,0.991787250684396,0.736032506167465,0.761022090911865
"fishash_refit10","nguides_200_iter_10","nonzero",281228,3630,126,15216,0.991787250684396,0.807386182744349,0.761022090911865
"fishash+_poisson","nguides_200_iter_10","full",3979004,5338,323,15335,0.979371567249968,0.741788806656025,0.209583044052124
"fishash+_poisson","nguides_200_iter_10","nonzero",281031,3511,323,15335,0.979371567249968,0.813700520004245,0.209583044052124
"fishash_poisson_rawd","nguides_200_iter_10","full",3979209,5551,118,15122,0.992257217847769,0.731485512504233,0.134618043899536
"fishash_poisson_rawd","nguides_200_iter_10","nonzero",281236,3724,118,15122,0.992257217847769,0.802398386925608,0.134618043899536
"fishash+_contingency","nguides_200_iter_10","full",3978972,5275,355,15398,0.977464609915572,0.744836259855851,0.418158054351807
"fishash+_contingency","nguides_200_iter_10","nonzero",280999,3448,355,15398,0.977464609915572,0.817043404435955,0.418158054351807
"fishash_refit0","nguides_2000_iter_1","full",39978985,4493,205,16317,0.987592301174192,0.784094185487746,0.172221899032593
"fishash_refit0","nguides_2000_iter_1","nonzero",324473,2507,205,16317,0.987592301174192,0.866818954526137,0.172221899032593
"fishash_refit10","nguides_2000_iter_1","full",39978946,4496,244,16314,0.985263920763377,0.78395002402691,0.716230154037476
"fishash_refit10","nguides_2000_iter_1","nonzero",324434,2510,244,16314,0.985263920763377,0.866659583510412,0.716230154037476
"fishash+_poisson","nguides_2000_iter_1","full",39978584,4422,606,16388,0.96434035541956,0.787506006727535,0.167717933654785
"fishash+_poisson","nguides_2000_iter_1","nonzero",324072,2436,606,16388,0.96434035541956,0.870590735231619,0.167717933654785
"fishash_poisson_rawd","nguides_2000_iter_1","full",39978959,4536,231,16274,0.986004241139049,0.782027871215762,0.17664909362793
"fishash_poisson_rawd","nguides_2000_iter_1","nonzero",324447,2550,231,16274,0.986004241139049,0.864534636634084,0.17664909362793
"fishash+_contingency","nguides_2000_iter_1","full",39978568,4412,622,16398,0.963454759106933,0.787986544930322,0.484299898147583
