"method","sim_label","subset","TN","FN","FP","TP","Precision","Recall","secs"
"fishash+_contingency","moi_0.100000_iter_9","full",3974983,746,6003,18268,0.752667792839191,0.960765751551488,1.21368908882141
"fishash+_contingency","moi_0.100000_iter_9","nonzero",454760,560,6003,18268,0.752667792839191,0.970257063947312,1.21368908882141
"fishash_refit0","moi_0.100000_iter_10","full",3979212,751,1885,18152,0.905924040525029,0.960270856477808,0.559493064880371
"fishash_refit0","moi_0.100000_iter_10","nonzero",437485,579,1885,18152,0.905924040525029,0.969088676525546,0.559493064880371
"fishash_refit10","moi_0.100000_iter_10","full",3979934,734,1163,18169,0.939840678667494,0.961170184626779,2.01898407936096
"fishash_refit10","moi_0.100000_iter_10","nonzero",438207,562,1163,18169,0.939840678667494,0.969996262879718,2.01898407936096
"fishash+_poisson","moi_0.100000_iter_10","full",3975243,678,5854,18225,0.756883591511275,0.964132677352801,0.457179069519043
"fishash+_poisson","moi_0.100000_iter_10","nonzero",433516,506,5854,18225,0.756883591511275,0.972985959105227,0.457179069519043
"fishash_poisson_rawd","moi_0.100000_iter_10","full",3980020,741,1077,18162,0.944019959457352,0.960799873036026,0.478102922439575
"fishash_poisson_rawd","moi_0.100000_iter_10","nonzero",438293,569,1077,18162,0.944019959457352,0.96962255085153,0.478102922439575
"fishash+_contingency","moi_0.100000_iter_10","full",3974920,675,6177,18228,0.746896127842655,0.964291382320267,1.46904492378235
"fishash+_contingency","moi_0.100000_iter_10","nonzero",433193,503,6177,18228,0.746896127842655,0.973146121403022,1.46904492378235
"fishash_refit0","moi_0.300000_iter_1","full",3976777,1111,2287,19825,0.896571997105644,0.946933511654566,0.623664140701294
"fishash_refit0","moi_0.300000_iter_1","nonzero",458556,886,2287,19825,0.896571997105644,0.957220800540775,0.623664140701294
"fishash_refit10","moi_0.300000_iter_1","full",3977996,1086,1068,19850,0.94894349364184,0.948127627053879,2.18906116485596
"fishash_refit10","moi_0.300000_iter_1","nonzero",459775,861,1068,19850,0.94894349364184,0.958427888561634,2.18906116485596
"fishash+_poisson","moi_0.300000_iter_1","full",3973604,922,5460,20014,0.785663814084949,0.955961024073366,0.433837175369263
"fishash+_poisson","moi_0.300000_iter_1","nonzero",455383,697,5460,20014,0.785663814084949,0.966346385978466,0.433837175369263
"fishash_poisson_rawd","moi_0.300000_iter_1","full",3978079,1106,985,19830,0.95267835695412,0.947172334734429,0.242209196090698
"fishash_poisson_rawd","moi_0.300000_iter_1","nonzero",459858,881,985,19830,0.95267835695412,0.957462218144947,0.242209196090698
"fishash+_contingency","moi_0.300000_iter_1","full",3973356,919,5708,20017,0.778114674441205,0.956104317921284,1.30189180374146
"fishash+_contingency","moi_0.300000_iter_1","nonzero",455135,694,5708,20017,0.778114674441205,0.966491236540969,1.30189180374146
"fishash_refit0","moi_0.300000_iter_2","full",3976642,1100,2471,19787,0.888983736184743,0.947335663331259,0.618628025054932
"fishash_refit0","moi_0.300000_iter_2","nonzero",454770,873,2471,19787,0.888983736184743,0.957744433688287,0.618628025054932
"fishash_refit10","moi_0.300000_iter_2","full",3977889,1052,1224,19835,0.941877582031435,0.949633743476804,2.61174392700195
"fishash_refit10","moi_0.300000_iter_2","nonzero",456017,825,1224,19835,0.941877582031435,0.960067763794773,2.61174392700195
"fishash+_poisson","moi_0.300000_iter_2","full",3972970,888,6143,19999,0.765014153469513,0.957485517307416,0.547552108764648
"fishash+_poisson","moi_0.300000_iter_2","nonzero",451098,661,6143,19999,0.765014153469513,0.968005808325266,0.547552108764648
"fishash_poisson_rawd","moi_0.300000_iter_2","full",3977997,1066,1116,19821,0.946697234560825,0.94896347010102,0.290704965591431
"fishash_poisson_rawd","moi_0.300000_iter_2","nonzero",456125,839,1116,19821,0.946697234560825,0.959390125847047,0.290704965591431
"fishash+_contingency","moi_0.300000_iter_2","full",3972714,893,6399,19994,0.757549350206494,0.957246133958922,1.15181803703308
"fishash+_contingency","moi_0.300000_iter_2","nonzero",450842,666,6399,19994,0.757549350206494,0.967763794772507,1.15181803703308
"fishash_refit0","moi_0.300000_iter_3","full",3976776,1141,2425,19658,0.890187021690893,0.945141593345834,0.573081970214844
"fishash_refit0","moi_0.300000_iter_3","nonzero",456772,912,2425,19658,0.890187021690893,0.955663587749149,0.573081970214844
"fishash_refit10","moi_0.300000_iter_3","full",3978005,1115,1196,19684,0.94272030651341,0.946391653444877,2.21769595146179
"fishash_refit10","moi_0.300000_iter_3","nonzero",458001,886,1196,19684,0.94272030651341,0.956927564414195,2.21769595146179
"fishash+_poisson","moi_0.300000_iter_3","full",3973056,952,6145,19847,0.763581101877501,0.954228568681187,0.471802949905396
"fishash+_poisson","moi_0.300000_iter_3","nonzero",453052,723,6145,19847,0.763581101877501,0.964851725814293,0.471802949905396
"fishash_poisson_rawd","moi_0.300000_iter_3","full",3978107,1129,1094,19670,0.947312656520902,0.945718544160777,0.236547946929932
"fishash_poisson_rawd","moi_0.300000_iter_3","nonzero",458103,900,1094,19670,0.947312656520902,0.956246961594555,0.236547946929932
"fishash+_contingency","moi_0.300000_iter_3","full",3972758,961,6443,19838,0.754841900993113,0.953795855569979,1.40246415138245
"fishash+_contingency","moi_0.300000_iter_3","nonzero",452754,732,6443,19838,0.754841900993113,0.964414195430238,1.40246415138245
"fishash_refit0","moi_0.300000_iter_4","full",3977087,1106,1913,19894,0.912275874719127,0.947333333333333,0.56271481513977
"fishash_refit0","moi_0.300000_iter_4","nonzero",459396,882,1913,19894,0.912275874719127,0.957547169811321,0.56271481513977
"fishash_refit10","moi_0.300000_iter_4","full",3977960,1058,1040,19942,0.950433705080545,0.949619047619048,2.19019412994385
"fishash_refit10","moi_0.300000_iter_4","nonzero",460269,834,1040,19942,0.950433705080545,0.959857527916827,2.19019412994385
"fishash+_poisson","moi_0.300000_iter_4","full",3973436,886,5564,20114,0.783316457668043,0.957809523809524,0.363384962081909
"fishash+_poisson","moi_0.300000_iter_4","nonzero",455745,662,5564,20114,0.783316457668043,0.968136311128225,0.363384962081909
"fishash_poisson_rawd","moi_0.300000_iter_4","full",3978035,1071,965,19929,0.953814492198717,0.949,0.303578853607178
"fishash_poisson_rawd","moi_0.300000_iter_4","nonzero",460344,847,965,19929,0.953814492198717,0.959231805929919,0.303578853607178
"fishash+_contingency","moi_0.300000_iter_4","full",3973171,891,5829,20109,0.775271801989359,0.957571428571429,1.28524684906006
"fishash+_contingency","moi_0.300000_iter_4","nonzero",455480,667,5829,20109,0.775271801989359,0.967895648825568,1.28524684906006
"fishash_refit0","moi_0.300000_iter_5","full",3976974,1056,2170,19800,0.901228948566227,0.949367088607595,0.558356046676636
"fishash_refit0","moi_0.300000_iter_5","nonzero",445405,853,2170,19800,0.901228948566227,0.958698494165497,0.558356046676636
"fishash_refit10","moi_0.300000_iter_5","full",3977994,1030,1150,19826,0.945175438596491,0.950613732259302,2.59053206443787
"fishash_refit10","moi_0.300000_iter_5","nonzero",446425,827,1150,19826,0.945175438596491,0.959957391178037,2.59053206443787
"fishash+_poisson","moi_0.300000_iter_5","full",3972795,858,6349,19998,0.759023797775838,0.958860759493671,0.554965019226074
"fishash+_poisson","moi_0.300000_iter_5","nonzero",441226,655,6349,19998,0.759023797775838,0.968285479107151,0.554965019226074
"fishash_poisson_rawd","moi_0.300000_iter_5","full",3978115,1041,1029,19815,0.950633275762809,0.950086306098964,0.294990062713623
"fishash_poisson_rawd","moi_0.300000_iter_5","nonzero",446546,838,1029,19815,0.950633275762809,0.959424780903501,0.294990062713623
"fishash+_contingency","moi_0.300000_iter_5","full",3972427,858,6717,19998,0.748568220101067,0.958860759493671,1.97209095954895
"fishash+_contingency","moi_0.300000_iter_5","nonzero",440858,655,6717,19998,0.748568220101067,0.968285479107151,1.97209095954895
"fishash_refit0","moi_0.300000_iter_6","full",3977309,1031,1864,19796,0.913942751615882,0.950496951073126,0.515804052352905
"fishash_refit0","moi_0.300000_iter_6","nonzero",432053,845,1864,19796,0.913942751615882,0.95906206094666,0.515804052352905
"fishash_refit10","moi_0.300000_iter_6","full",3978175,1000,998,19827,0.952076830732293,0.951985403562683,2.73894000053406
"fishash_refit10","moi_0.300000_iter_6","nonzero",432919,814,998,19827,0.952076830732293,0.960563926166368,2.73894000053406
"fishash+_poisson","moi_0.300000_iter_6","full",3973590,845,5583,19982,0.781615489927635,0.959427666010467,0.573736190795898
"fishash+_poisson","moi_0.300000_iter_6","nonzero",428334,659,5583,19982,0.781615489927635,0.96807325226491,0.573736190795898
"fishash_poisson_rawd","moi_0.300000_iter_6","full",3978260,1013,913,19814,0.95595117479616,0.951361213808998,0.235674142837524
"fishash_poisson_rawd","moi_0.300000_iter_6","nonzero",433004,827,913,19814,0.95595117479616,0.959934111719393,0.235674142837524
"fishash+_contingency","moi_0.300000_iter_6","full",3973301,851,5872,19976,0.772825750541628,0.959139578431843,0.799299955368042
"fishash+_contingency","moi_0.300000_iter_6","nonzero",428045,665,5872,19976,0.772825750541628,0.967782568673998,0.799299955368042
"fishash_refit0","moi_0.300000_iter_7","full",3977105,1107,2284,19504,0.895171654121535,0.946290815583911,0.541663885116577
"fishash_refit0","moi_0.300000_iter_7","nonzero",471910,882,2284,19504,0.895171654121535,0.956735014225449,0.541663885116577
"fishash_refit10","moi_0.300000_iter_7","full",3978253,1075,1136,19536,0.945046439628483,0.947843384600456,2.35497903823853
"fishash_refit10","moi_0.300000_iter_7","nonzero",473058,850,1136,19536,0.945046439628483,0.958304718924752,2.35497903823853
"fishash+_poisson","moi_0.300000_iter_7","full",3973671,927,5718,19684,0.774899614203606,0.955024016301975,0.494139909744263
"fishash+_poisson","moi_0.300000_iter_7","nonzero",468476,702,5718,19684,0.774899614203606,0.965564603159031,0.494139909744263
"fishash_poisson_rawd","moi_0.300000_iter_7","full",3978350,1081,1039,19530,0.949487092226166,0.947552277909854,0.318279027938843
"fishash_poisson_rawd","moi_0.300000_iter_7","nonzero",473155,856,1039,19530,0.949487092226166,0.958010399293633,0.318279027938843
"fishash+_contingency","moi_0.300000_iter_7","full",3973435,933,5954,19678,0.767712234706617,0.954732909611373,0.99794602394104
"fishash+_contingency","moi_0.300000_iter_7","nonzero",468240,708,5954,19678,0.767712234706617,0.965270283527911,0.99794602394104
"fishash_refit0","moi_0.300000_iter_8","full",3977163,1138,1940,19759,0.910594958293009,0.945542422357276,0.578466176986694
"fishash_refit0","moi_0.300000_iter_8","nonzero",446104,910,1940,19759,0.910594958293009,0.955972712758237,0.578466176986694
"fishash_refit10","moi_0.300000_iter_8","full",3977995,1121,1108,19776,0.946945029687799,0.946355936258793,2.30296492576599
"fishash_refit10","moi_0.300000_iter_8","nonzero",446936,893,1108,19776,0.946945029687799,0.956795200541874,2.30296492576599
"fishash+_poisson","moi_0.300000_iter_8","full",3973467,920,5636,19977,0.779955491352048,0.955974541800258,0.663666009902954
"fishash+_poisson","moi_0.300000_iter_8","nonzero",442408,692,5636,19977,0.779955491352048,0.966519909042527,0.663666009902954
"fishash_poisson_rawd","moi_0.300000_iter_8","full",3978082,1140,1021,19757,0.950861488112427,0.945446714839451,0.230484008789062
"fishash_poisson_rawd","moi_0.300000_iter_8","nonzero",447023,912,1021,19757,0.950861488112427,0.955875949489574,0.230484008789062
"fishash+_contingency","moi_0.300000_iter_8","full",3973234,922,5869,19975,0.772906670793995,0.955878834282433,1.2195451259613
