"method","sim_label","subset","TN","FN","FP","TP","Precision","Recall","secs"
"fishash_poisson_rawd","nguides_200_iter_1","full",3978405,5509,691,15395,0.95704339176924,0.736461921163414,0.224370002746582
"fishash_poisson_rawd","nguides_200_iter_1","nonzero",245279,3782,691,15395,0.95704339176924,0.802784585701622,0.224370002746582
"fishash+_contingency","nguides_200_iter_1","full",3976652,5194,2444,15710,0.865374022254049,0.751530807500957,0.404961824417114
"fishash+_contingency","nguides_200_iter_1","nonzero",243526,3467,2444,15710,0.865374022254049,0.819210512593211,0.404961824417114
"fishash_refit0","nguides_200_iter_2","full",3978495,5557,777,15171,0.951279157261099,0.73190852952528,0.163259029388428
"fishash_refit0","nguides_200_iter_2","nonzero",249403,3849,777,15171,0.951279157261099,0.797634069400631,0.163259029388428
"fishash_refit10","nguides_200_iter_2","full",3978488,5548,784,15180,0.950889501378101,0.732342724816673,0.646914958953857
"fishash_refit10","nguides_200_iter_2","nonzero",249396,3840,784,15180,0.950889501378101,0.798107255520505,0.646914958953857
"fishash+_poisson","nguides_200_iter_2","full",3977126,5411,2146,15317,0.8771116073985,0.738952142030104,0.254250049591064
"fishash+_poisson","nguides_200_iter_2","nonzero",248034,3703,2146,15317,0.8771116073985,0.805310199789695,0.254250049591064
"fishash_poisson_rawd","nguides_200_iter_2","full",3978567,5646,705,15082,0.955343003737252,0.727614820532613,0.182938814163208
"fishash_poisson_rawd","nguides_200_iter_2","nonzero",249475,3938,705,15082,0.955343003737252,0.792954784437434,0.182938814163208
"fishash+_contingency","nguides_200_iter_2","full",3976938,5358,2334,15370,0.868165386353366,0.741509069857198,0.411722898483276
"fishash+_contingency","nguides_200_iter_2","nonzero",247846,3650,2334,15370,0.868165386353366,0.808096740273396,0.411722898483276
"fishash_refit0","nguides_200_iter_3","full",3978261,5454,825,15460,0.949339883328216,0.739217748876351,0.164100885391235
"fishash_refit0","nguides_200_iter_3","nonzero",243653,3722,825,15460,0.949339883328216,0.805963924512564,0.164100885391235
"fishash_refit10","nguides_200_iter_3","full",3978280,5430,806,15484,0.950521792510743,0.740365305536961,0.652519941329956
"fishash_refit10","nguides_200_iter_3","nonzero",243672,3698,806,15484,0.950521792510743,0.807215097487228,0.652519941329956
"fishash+_poisson","nguides_200_iter_3","full",3976703,5328,2383,15586,0.867382714675274,0.745242421344554,0.254873991012573
