"method","sim_label","subset","TN","FN","FP","TP","Precision","Recall","secs"
"fishash_poisson_rawd","moi_2.000000_iter_5","nonzero",253108,14156,56,20537,0.997280629340067,0.591963796731329,0.175420999526978
"fishash+_contingency","moi_2.000000_iter_5","full",3958550,19132,169,22149,0.992427636885026,0.536542234926479,0.875834941864014
"fishash+_contingency","moi_2.000000_iter_5","nonzero",252995,12544,169,22149,0.992427636885026,0.638428501426801,0.875834941864014
"fishash_refit0","moi_2.000000_iter_6","full",3958577,20487,64,20872,0.996943064577761,0.504654367852221,0.172950983047485
"fishash_refit0","moi_2.000000_iter_6","nonzero",244634,13478,64,20872,0.996943064577761,0.607627365356623,0.172950983047485
"fishash_refit10","moi_2.000000_iter_6","full",3958575,20479,66,20880,0.996849040389573,0.504847796126599,1.58857083320618
"fishash_refit10","moi_2.000000_iter_6","nonzero",244632,13470,66,20880,0.996849040389573,0.607860262008734,1.58857083320618
"fishash+_poisson","moi_2.000000_iter_6","full",3958479,19299,162,22060,0.992709927099271,0.533378466597355,0.429561853408813
"fishash+_poisson","moi_2.000000_iter_6","nonzero",244536,12290,162,22060,0.992709927099271,0.642212518195051,0.429561853408813
"fishash_poisson_rawd","moi_2.000000_iter_6","full",3958583,20719,58,20640,0.997197796888588,0.499044947895259,0.211437940597534
"fishash_poisson_rawd","moi_2.000000_iter_6","nonzero",244640,13710,58,20640,0.997197796888588,0.600873362445415,0.211437940597534
"fishash+_contingency","moi_2.000000_iter_6","full",3958470,19094,171,22265,0.992378320556249,0.538335066128291,0.440086841583252
"fishash+_contingency","moi_2.000000_iter_6","nonzero",244527,12085,171,22265,0.992378320556249,0.648180494905386,0.440086841583252
"fishash_refit0","moi_2.000000_iter_7","full",3958442,21136,75,20347,0.996327489961806,0.490490080273847,0.179780960083008
"fishash_refit0","moi_2.000000_iter_7","nonzero",257347,14322,75,20347,0.996327489961806,0.58689318988145,0.179780960083008
"fishash_refit10","moi_2.000000_iter_7","full",3958449,21207,68,20276,0.996657491152182,0.488778535785744,1.59706091880798
"fishash_refit10","moi_2.000000_iter_7","nonzero",257354,14393,68,20276,0.996657491152182,0.584845250800427,1.59706091880798
"fishash+_poisson","moi_2.000000_iter_7","full",3958327,19970,190,21513,0.991245449937797,0.518597979895379,0.306075096130371
"fishash+_poisson","moi_2.000000_iter_7","nonzero",257232,13156,190,21513,0.991245449937797,0.620525541550088,0.306075096130371
"fishash_poisson_rawd","moi_2.000000_iter_7","full",3958458,21455,59,20028,0.997062776920396,0.482800183207579,0.228861093521118
"fishash_poisson_rawd","moi_2.000000_iter_7","nonzero",257363,14641,59,20028,0.997062776920396,0.57769188612305,0.228861093521118
"fishash+_contingency","moi_2.000000_iter_7","full",3958315,19828,202,21655,0.990758109530128,0.522021068871586,0.693311929702759
"fishash+_contingency","moi_2.000000_iter_7","nonzero",257220,13014,202,21655,0.990758109530128,0.624621419712135,0.693311929702759
"fishash_refit0","moi_2.000000_iter_8","full",3958997,20017,82,20904,0.996092633184027,0.51083795606168,0.167141914367676
"fishash_refit0","moi_2.000000_iter_8","nonzero",252335,13699,82,20904,0.996092633184027,0.604109470277144,0.167141914367676
"fishash_refit10","moi_2.000000_iter_8","full",3959007,19964,72,20957,0.996576156735936,0.512133134576379,1.26087808609009
"fishash_refit10","moi_2.000000_iter_8","nonzero",252345,13646,72,20957,0.996576156735936,0.605641129381846,1.26087808609009
"fishash+_poisson","moi_2.000000_iter_8","full",3958903,18728,176,22193,0.992131968349054,0.54233767503238,0.353558778762817
"fishash+_poisson","moi_2.000000_iter_8","nonzero",252241,12410,176,22193,0.992131968349054,0.64136057567263,0.353558778762817
"fishash_poisson_rawd","moi_2.000000_iter_8","full",3959020,20193,59,20728,0.997161687593207,0.50653698589966,0.177497148513794
"fishash_poisson_rawd","moi_2.000000_iter_8","nonzero",252358,13875,59,20728,0.997161687593207,0.599023206080398,0.177497148513794
"fishash+_contingency","moi_2.000000_iter_8","full",3958891,18525,188,22396,0.991675522493801,0.547298453116982,0.674026966094971
"fishash+_contingency","moi_2.000000_iter_8","nonzero",252229,12207,188,22396,0.991675522493801,0.647227119035922,0.674026966094971
"fishash_refit0","moi_2.000000_iter_9","full",3958713,19969,75,21243,0.996481846327048,0.515456663107833,0.17454981803894
"fishash_refit0","moi_2.000000_iter_9","nonzero",255704,13255,75,21243,0.996481846327048,0.615774827526233,0.17454981803894
"fishash_refit10","moi_2.000000_iter_9","full",3958720,19961,68,21251,0.996810356958582,0.515650781325827,1.60794997215271
"fishash_refit10","moi_2.000000_iter_9","nonzero",255711,13247,68,21251,0.996810356958582,0.616006725027538,1.60794997215271
"fishash+_poisson","moi_2.000000_iter_9","full",3958627,18764,161,22448,0.992878942014242,0.544695719693293,0.224448919296265
"fishash+_poisson","moi_2.000000_iter_9","nonzero",255618,12050,161,22448,0.992878942014242,0.650704388660212,0.224448919296265
"fishash_poisson_rawd","moi_2.000000_iter_9","full",3958733,20176,55,21036,0.997392252619601,0.510433854217218,0.226639986038208
"fishash_poisson_rawd","moi_2.000000_iter_9","nonzero",255724,13462,55,21036,0.997392252619601,0.609774479679981,0.226639986038208
"fishash+_contingency","moi_2.000000_iter_9","full",3958602,18568,186,22644,0.99185282522996,0.549451616034165,0.666533946990967
"fishash+_contingency","moi_2.000000_iter_9","nonzero",255593,11854,186,22644,0.99185282522996,0.656385877442171,0.666533946990967
"fishash_refit0","moi_2.000000_iter_10","full",3959067,20196,75,20662,0.99638327626947,0.505702677566205,0.175715923309326
"fishash_refit0","moi_2.000000_iter_10","nonzero",253491,13817,75,20662,0.99638327626947,0.599263319701848,0.175715923309326
"fishash_refit10","moi_2.000000_iter_10","full",3959070,20176,72,20682,0.996530789245447,0.50619217778648,1.47904896736145
"fishash_refit10","moi_2.000000_iter_10","nonzero",253494,13797,72,20682,0.996530789245447,0.599843382928739,1.47904896736145
"fishash+_poisson","moi_2.000000_iter_10","full",3958965,18928,177,21930,0.991993486226082,0.536736991531646,0.180895090103149
"fishash+_poisson","moi_2.000000_iter_10","nonzero",253389,12549,177,21930,0.991993486226082,0.636039328286783,0.180895090103149
"fishash_poisson_rawd","moi_2.000000_iter_10","full",3959079,20381,63,20477,0.996932814021422,0.50117480052866,0.218319177627563
"fishash_poisson_rawd","moi_2.000000_iter_10","nonzero",253503,14002,63,20477,0.996932814021422,0.593897734853099,0.218319177627563
"fishash+_contingency","moi_2.000000_iter_10","full",3958949,18722,193,22136,0.991356531864392,0.54177884380048,0.725718021392822
"fishash+_contingency","moi_2.000000_iter_10","nonzero",253373,12343,193,22136,0.991356531864392,0.642013979523768,0.725718021392822
"fishash_refit0","moi_3.000000_iter_1","full",3944517,33825,67,21591,0.996906454889648,0.38961671719359,0.182736158370972
"fishash_refit0","moi_3.000000_iter_1","nonzero",242937,22667,67,21591,0.996906454889648,0.487844005603507,0.182736158370972
"fishash_refit10","moi_3.000000_iter_1","full",3944518,33887,66,21529,0.996943736976152,0.388497906741735,1.5253598690033
"fishash_refit10","moi_3.000000_iter_1","nonzero",242938,22729,66,21529,0.996943736976152,0.486443128925844,1.5253598690033
"fishash+_poisson","moi_3.000000_iter_1","full",3944459,32119,125,23297,0.994663137221416,0.420402049949473,0.271435976028442
"fishash+_poisson","moi_3.000000_iter_1","nonzero",242879,20961,125,23297,0.994663137221416,0.526390709024357,0.271435976028442
"fishash_poisson_rawd","moi_3.000000_iter_1","full",3944529,34236,55,21180,0.997409936425712,0.382200086617583,0.223823070526123
"fishash_poisson_rawd","moi_3.000000_iter_1","nonzero",242949,23078,55,21180,0.997409936425712,0.47855754891771,0.223823070526123
"fishash+_contingency","moi_3.000000_iter_1","full",3944442,31796,142,23620,0.994024072047807,0.426230691497041,0.655664920806885
"fishash+_contingency","moi_3.000000_iter_1","nonzero",242862,20638,142,23620,0.994024072047807,0.533688824619278,0.655664920806885
"fishash_refit0","moi_3.000000_iter_2","full",3943939,33464,57,22540,0.99747754126654,0.402471252053425,0.169674873352051
"fishash_refit0","moi_3.000000_iter_2","nonzero",239016,21948,57,22540,0.99747754126654,0.506653479590002,0.169674873352051
"fishash_refit10","moi_3.000000_iter_2","full",3943939,33527,57,22477,0.997470489038786,0.401346332404828,1.70513391494751
"fishash_refit10","moi_3.000000_iter_2","nonzero",239016,22011,57,22477,0.997470489038786,0.505237367379968,1.70513391494751
"fishash+_poisson","moi_3.000000_iter_2","full",3943863,31776,133,24228,0.994540454004351,0.432611956288837,0.490216016769409
"fishash+_poisson","moi_3.000000_iter_2","nonzero",238940,20260,133,24228,0.994540454004351,0.544596295630282,0.490216016769409
"fishash_poisson_rawd","moi_3.000000_iter_2","full",3943944,33860,52,22144,0.997657235537935,0.395400328547961,0.218281030654907
"fishash_poisson_rawd","moi_3.000000_iter_2","nonzero",239021,22344,52,22144,0.997657235537935,0.497752202841216,0.218281030654907
"fishash+_contingency","moi_3.000000_iter_2","full",3943849,31416,147,24588,0.994057004244997,0.439040068566531,0.439612865447998
"fishash+_contingency","moi_3.000000_iter_2","nonzero",238926,19900,147,24588,0.994057004244997,0.552688365401906,0.439612865447998
"fishash_refit0","moi_3.000000_iter_3","full",3944077,33562,74,22287,0.996690666785922,0.399058174721123,0.207528829574585
"fishash_refit0","moi_3.000000_iter_3","nonzero",245701,22062,74,22287,0.996690666785922,0.502536697558006,0.207528829574585
"fishash_refit10","moi_3.000000_iter_3","full",3944077,33573,74,22276,0.99668903803132,0.398861215062042,1.63319706916809
"fishash_refit10","moi_3.000000_iter_3","nonzero",245701,22073,74,22276,0.99668903803132,0.50228866490789,1.63319706916809
"fishash+_poisson","moi_3.000000_iter_3","full",3943998,31763,153,24086,0.99368785841,0.4312700316926,0.317745923995972
"fishash+_poisson","moi_3.000000_iter_3","nonzero",245622,20263,153,24086,0.99368785841,0.543101310063361,0.317745923995972
"fishash_poisson_rawd","moi_3.000000_iter_3","full",3944083,33864,68,21985,0.996916519294427,0.393650736808179,0.22728419303894
"fishash_poisson_rawd","moi_3.000000_iter_3","nonzero",245707,22364,68,21985,0.996916519294427,0.495727073891181,0.22728419303894
"fishash+_contingency","moi_3.000000_iter_3","full",3943992,31423,159,24426,0.99353264185479,0.43735787570055,0.663268089294434
"fishash+_contingency","moi_3.000000_iter_3","nonzero",245616,19923,159,24426,0.99353264185479,0.550767773794223,0.663268089294434
"fishash_refit0","moi_3.000000_iter_4","full",3944148,33998,62,21792,0.997162990756841,0.390607635777021,0.188035011291504
"fishash_refit0","moi_3.000000_iter_4","nonzero",245160,22536,62,21792,0.997162990756841,0.491608012994044,0.188035011291504
"fishash_refit10","moi_3.000000_iter_4","full",3944143,34109,67,21681,0.996919256943167,0.388618031905359,1.65784001350403
"fishash_refit10","moi_3.000000_iter_4","nonzero",245155,22647,67,21681,0.996919256943167,0.489103952355171,1.65784001350403
"fishash+_poisson","moi_3.000000_iter_4","full",3944057,32358,153,23432,0.993512825948696,0.420003584871841,0.224487066268921
"fishash+_poisson","moi_3.000000_iter_4","nonzero",245069,20896,153,23432,0.993512825948696,0.528604944955784,0.224487066268921
"fishash_poisson_rawd","moi_3.000000_iter_4","full",3944154,34427,56,21363,0.997385498856156,0.382918085678437,0.275314092636108
"fishash_poisson_rawd","moi_3.000000_iter_4","nonzero",245166,22965,56,21363,0.997385498856156,0.48193015701137,0.275314092636108
"fishash+_contingency","moi_3.000000_iter_4","full",3944044,32067,166,23723,0.99305119511072,0.425219573400251,0.665644884109497
"fishash+_contingency","moi_3.000000_iter_4","nonzero",245056,20605,166,23723,0.99305119511072,0.535169644468507,0.665644884109497
"fishash_refit0","moi_3.000000_iter_5","full",3944154,33451,71,22324,0.996829649475329,0.40025100851636,0.186139106750488
"fishash_refit0","moi_3.000000_iter_5","nonzero",243212,21841,71,22324,0.996829649475329,0.505468130872863,0.186139106750488
"fishash_refit10","moi_3.000000_iter_5","full",3944150,33446,75,22329,0.996652383502946,0.40034065441506,1.606693983078
"fishash_refit10","moi_3.000000_iter_5","nonzero",243208,21836,75,22329,0.996652383502946,0.505581342692177,1.606693983078
"fishash+_poisson","moi_3.000000_iter_5","full",3944068,31613,157,24162,0.993544142440067,0.43320484087853,0.225059032440186
"fishash+_poisson","moi_3.000000_iter_5","nonzero",243126,20003,157,24162,0.993544142440067,0.547084795652666,0.225059032440186
"fishash_poisson_rawd","moi_3.000000_iter_5","full",3944162,33759,63,22016,0.997146609900811,0.394728821156432,0.229521989822388
"fishash_poisson_rawd","moi_3.000000_iter_5","nonzero",243220,22149,63,22016,0.997146609900811,0.498494282803125,0.229521989822388
"fishash+_contingency","moi_3.000000_iter_5","full",3944048,31344,177,24431,0.99280721716515,0.438027790228597,0.752866983413696
"fishash+_contingency","moi_3.000000_iter_5","nonzero",243106,19734,177,24431,0.99280721716515,0.553175591531756,0.752866983413696
"fishash_refit0","moi_3.000000_iter_6","full",3943760,34146,60,22034,0.99728433058749,0.392203631185475,0.184223890304565
"fishash_refit0","moi_3.000000_iter_6","nonzero",235980,22519,60,22034,0.99728433058749,0.494557044419007,0.184223890304565
"fishash_refit10","moi_3.000000_iter_6","full",3943756,34205,64,21975,0.997096056989882,0.391153435386258,1.76425886154175
"fishash_refit10","moi_3.000000_iter_6","nonzero",235976,22578,64,21975,0.997096056989882,0.493232778937445,1.76425886154175
"fishash+_poisson","moi_3.000000_iter_6","full",3943694,32416,126,23764,0.994725826705735,0.422997508009968,0.274093151092529
"fishash+_poisson","moi_3.000000_iter_6","nonzero",235914,20789,126,23764,0.994725826705735,0.533387201759702,0.274093151092529
"fishash_poisson_rawd","moi_3.000000_iter_6","full",3943773,34567,47,21613,0.997830101569714,0.384709861160555,0.226261138916016
"fishash_poisson_rawd","moi_3.000000_iter_6","nonzero",235993,22940,47,21613,0.997830101569714,0.485107624626849,0.226261138916016
"fishash+_contingency","moi_3.000000_iter_6","full",3943670,32088,150,24092,0.993812391716855,0.428835884656461,0.658833026885986
"fishash+_contingency","moi_3.000000_iter_6","nonzero",235890,20461,150,24092,0.993812391716855,0.540749220030077,0.658833026885986
"fishash_refit0","moi_3.000000_iter_7","full",3944097,33382,53,22468,0.997646640912926,0.402291853178156,0.18905520439148
"fishash_refit0","moi_3.000000_iter_7","nonzero",240090,21671,53,22468,0.997646640912926,0.509028296970933,0.18905520439148
"fishash_refit10","moi_3.000000_iter_7","full",3944095,33425,55,22425,0.997553380782918,0.401521933751119,1.41404795646667
"fishash_refit10","moi_3.000000_iter_7","nonzero",240088,21714,55,22425,0.997553380782918,0.508054101814722,1.41404795646667
"fishash+_poisson","moi_3.000000_iter_7","full",3944015,31551,135,24299,0.994474912007858,0.435076096687556,0.437518119812012
"fishash+_poisson","moi_3.000000_iter_7","nonzero",240008,19840,135,24299,0.994474912007858,0.550510886064478,0.437518119812012
"fishash_poisson_rawd","moi_3.000000_iter_7","full",3944105,33739,45,22111,0.997968947463441,0.395899731423456,0.226422071456909
"fishash_poisson_rawd","moi_3.000000_iter_7","nonzero",240098,22028,45,22111,0.997968947463441,0.50094021160425,0.226422071456909
"fishash+_contingency","moi_3.000000_iter_7","full",3943996,31267,154,24583,0.99377450782229,0.440161145926589,0.445650815963745
"fishash+_contingency","moi_3.000000_iter_7","nonzero",239989,19556,154,24583,0.99377450782229,0.556945105235733,0.445650815963745
"fishash_refit0","moi_3.000000_iter_8","full",3944215,33150,62,22573,0.997260879169428,0.40509304954866,0.17673921585083
"fishash_refit0","moi_3.000000_iter_8","nonzero",242228,21567,62,22573,0.997260879169428,0.511395559583145,0.17673921585083
"fishash_refit10","moi_3.000000_iter_8","full",3944220,33187,57,22536,0.997477094675342,0.404429050840766,1.63689398765564
"fishash_refit10","moi_3.000000_iter_8","nonzero",242233,21604,57,22536,0.997477094675342,0.510557317625736,1.63689398765564
"fishash+_poisson","moi_3.000000_iter_8","full",3944143,31341,134,24382,0.994534181758851,0.43755720259139,0.42554783821106
"fishash+_poisson","moi_3.000000_iter_8","nonzero",242156,19758,134,24382,0.994534181758851,0.552378794743996,0.42554783821106
"fishash_poisson_rawd","moi_3.000000_iter_8","full",3944237,33456,40,22267,0.998206840901959,0.399601600775263,0.220052003860474
"fishash_poisson_rawd","moi_3.000000_iter_8","nonzero",242250,21873,40,22267,0.998206840901959,0.504463072043498,0.220052003860474
"fishash+_contingency","moi_3.000000_iter_8","full",3944129,31059,148,24664,0.994035144285023,0.442617949500206,0.450506210327148
"fishash+_contingency","moi_3.000000_iter_8","nonzero",242142,19476,148,24664,0.994035144285023,0.55876755777073,0.450506210327148
"fishash_refit0","moi_3.000000_iter_9","full",3944154,33522,58,22266,0.9974018993012,0.399118089911809,0.169610977172852
"fishash_refit0","moi_3.000000_iter_9","nonzero",235819,21875,58,22266,0.9974018993012,0.504428988921864,0.169610977172852
"fishash_refit10","moi_3.000000_iter_9","full",3944165,33552,47,22236,0.997890768747476,0.398580339858034,1.6186420917511
"fishash_refit10","moi_3.000000_iter_9","nonzero",235830,21905,47,22236,0.997890768747476,0.5037493486781,1.6186420917511
"fishash+_poisson","moi_3.000000_iter_9","full",3944088,31750,124,24038,0.994867974505422,0.430881193088119,0.434959888458252
"fishash+_poisson","moi_3.000000_iter_9","nonzero",235753,20103,124,24038,0.994867974505422,0.544573072653542,0.434959888458252
"fishash_poisson_rawd","moi_3.000000_iter_9","full",3944169,33897,43,21891,0.99803957326525,0.392396214239621,0.217483997344971
"fishash_poisson_rawd","moi_3.000000_iter_9","nonzero",235834,22250,43,21891,0.99803957326525,0.49593348587481,0.217483997344971
"fishash+_contingency","moi_3.000000_iter_9","full",3944075,31416,137,24372,0.994410216655106,0.436868143686814,0.440621852874756
"fishash+_contingency","moi_3.000000_iter_9","nonzero",235740,19769,137,24372,0.994410216655106,0.552139734034118,0.440621852874756
"fishash_refit0","moi_3.000000_iter_10","full",3943955,33936,51,22058,0.997693247093944,0.393935064471193,0.177016973495483
"fishash_refit0","moi_3.000000_iter_10","nonzero",245445,22224,51,22058,0.997693247093944,0.498125649248001,0.177016973495483
"fishash_refit10","moi_3.000000_iter_10","full",3943950,33977,56,22017,0.99746296380193,0.393202843161767,1.62177395820618
"fishash_refit10","moi_3.000000_iter_10","nonzero",245440,22265,56,22017,0.99746296380193,0.497199765141593,1.62177395820618
"fishash+_poisson","moi_3.000000_iter_10","full",3943877,32187,129,23807,0.994610628342246,0.425170553987927,0.225071907043457
"fishash+_poisson","moi_3.000000_iter_10","nonzero",245367,20475,129,23807,0.994610628342246,0.537622510275055,0.225071907043457
"fishash_poisson_rawd","moi_3.000000_iter_10","full",3943958,34309,48,21685,0.997791377168362,0.387273636461049,0.220556974411011
"fishash_poisson_rawd","moi_3.000000_iter_10","nonzero",245448,22597,48,21685,0.997791377168362,0.489702362133598,0.220556974411011
"fishash+_contingency","moi_3.000000_iter_10","full",3943855,31869,151,24125,0.993779864887131,0.430849733900061,0.93999195098877
"fishash+_contingency","moi_3.000000_iter_10","nonzero",245345,20157,151,24125,0.993779864887131,0.54480375773452,0.93999195098877
"fishash_refit0","moi_5.000000_iter_1","full",3911720,65156,59,23065,0.99744853831517,0.261445687534714,0.182293176651001
"fishash_refit0","moi_5.000000_iter_1","nonzero",213912,38957,59,23065,0.99744853831517,0.371884170133179,0.182293176651001
"fishash_refit10","moi_5.000000_iter_1","full",3911713,65132,66,23089,0.997149643705463,0.261717731605853,1.59696817398071
"fishash_refit10","moi_5.000000_iter_1","nonzero",213905,38933,66,23089,0.997149643705463,0.372271129599174,1.59696817398071
"fishash+_poisson","moi_5.000000_iter_1","full",3911667,62600,112,25621,0.9956476120157,0.290418381111073,0.473196029663086
"fishash+_poisson","moi_5.000000_iter_1","nonzero",213859,36401,112,25621,0.9956476120157,0.413095353261746,0.473196029663086
"fishash_poisson_rawd","moi_5.000000_iter_1","full",3911718,65607,61,22614,0.997309812568908,0.256333526031217,0.219717025756836
"fishash_poisson_rawd","moi_5.000000_iter_1","nonzero",213910,39408,61,22614,0.997309812568908,0.364612556834672,0.219717025756836
"fishash+_contingency","moi_5.000000_iter_1","full",3911651,62110,128,26111,0.995121765311178,0.295972614230172,0.752569913864136
"fishash+_contingency","moi_5.000000_iter_1","nonzero",213843,35911,128,26111,0.995121765311178,0.420995775692496,0.752569913864136
"fishash_refit0","moi_5.000000_iter_2","full",3911620,65974,31,22375,0.998616442024458,0.253256969518614,0.175655841827393
"fishash_refit0","moi_5.000000_iter_2","nonzero",217202,39523,31,22375,0.998616442024458,0.361481792626579,0.175655841827393
"fishash_refit10","moi_5.000000_iter_2","full",3911615,65963,36,22386,0.998394434037998,0.253381475738265,1.98671102523804
"fishash_refit10","moi_5.000000_iter_2","nonzero",217197,39512,36,22386,0.998394434037998,0.361659504345859,1.98671102523804
"fishash+_poisson","moi_5.000000_iter_2","full",3911580,63414,71,24935,0.997160681436455,0.282232962455715,0.264885187149048
"fishash+_poisson","moi_5.000000_iter_2","nonzero",217162,36963,71,24935,0.997160681436455,0.402840156386313,0.264885187149048
"fishash_poisson_rawd","moi_5.000000_iter_2","full",3911622,66433,29,21916,0.998678514467988,0.248061664534969,0.271795988082886
"fishash_poisson_rawd","moi_5.000000_iter_2","nonzero",217204,39982,29,21916,0.998678514467988,0.354066367249346,0.271795988082886
"fishash+_contingency","moi_5.000000_iter_2","full",3911565,62913,86,25436,0.996630358122404,0.287903654823484,0.662446975708008
"fishash+_contingency","moi_5.000000_iter_2","nonzero",217147,36462,86,25436,0.996630358122404,0.41093411741898,0.662446975708008
"fishash_refit0","moi_5.000000_iter_3","full",3911489,65916,49,22546,0.997831378623589,0.254866496348715,0.175979852676392
"fishash_refit0","moi_5.000000_iter_3","nonzero",214455,39282,49,22546,0.997831378623589,0.364656789803972,0.175979852676392
"fishash_refit10","moi_5.000000_iter_3","full",3911488,65944,50,22518,0.997784473590925,0.254549976260993,1.60040402412415
"fishash_refit10","moi_5.000000_iter_3","nonzero",214454,39310,50,22518,0.997784473590925,0.364203920553794,1.60040402412415
"fishash+_poisson","moi_5.000000_iter_3","full",3911445,63413,93,25049,0.996301010261713,0.283161131333228,0.556204080581665
"fishash+_poisson","moi_5.000000_iter_3","nonzero",214411,36779,93,25049,0.996301010261713,0.405140065989519,0.556204080581665
"fishash_poisson_rawd","moi_5.000000_iter_3","full",3911494,66453,44,22009,0.998004806602276,0.248796093237774,0.230385065078735
"fishash_poisson_rawd","moi_5.000000_iter_3","nonzero",214460,39819,44,22009,0.998004806602276,0.355971404541632,0.230385065078735
"fishash+_contingency","moi_5.000000_iter_3","full",3911426,62898,112,25564,0.995637949836423,0.28898284008953,0.44635796546936
"fishash+_contingency","moi_5.000000_iter_3","nonzero",214392,36264,112,25564,0.995637949836423,0.413469625412434,0.44635796546936
"fishash_refit0","moi_5.000000_iter_4","full",3911914,64956,50,23080,0.997838305231301,0.262165477759099,0.175257921218872
"fishash_refit0","moi_5.000000_iter_4","nonzero",218303,38599,50,23080,0.997838305231301,0.374195431184033,0.175257921218872
"fishash_refit10","moi_5.000000_iter_4","full",3911914,64940,50,23096,0.997839799533397,0.262347221591167,1.39945411682129
"fishash_refit10","moi_5.000000_iter_4","nonzero",218303,38583,50,23096,0.997839799533397,0.374454838761977,1.39945411682129
"fishash+_poisson","moi_5.000000_iter_4","full",3911866,62412,98,25624,0.996190031879325,0.291062747058022,0.475355863571167
"fishash+_poisson","moi_5.000000_iter_4","nonzero",218255,36055,98,25624,0.996190031879325,0.415441236077109,0.475355863571167
"fishash_poisson_rawd","moi_5.000000_iter_4","full",3911918,65397,46,22639,0.997972228344721,0.257156163387705,0.218893051147461
"fishash_poisson_rawd","moi_5.000000_iter_4","nonzero",218307,39040,46,22639,0.997972228344721,0.367045509816956,0.218893051147461
"fishash+_contingency","moi_5.000000_iter_4","full",3911855,61982,109,26054,0.995833811107289,0.295947112544868,0.682265043258667
"fishash+_contingency","moi_5.000000_iter_4","nonzero",218244,35625,109,26054,0.995833811107289,0.42241281473435,0.682265043258667
"fishash_refit0","moi_5.000000_iter_5","full",3911547,65670,51,22732,0.99776148882939,0.257143503540644,0.182426929473877
"fishash_refit0","moi_5.000000_iter_5","nonzero",224671,39601,51,22732,0.99776148882939,0.364686442173488,0.182426929473877
"fishash_refit10","moi_5.000000_iter_5","full",3911542,65686,56,22716,0.997540839627613,0.256962512160358,1.62455081939697
"fishash_refit10","moi_5.000000_iter_5","nonzero",224666,39617,56,22716,0.997540839627613,0.364429756308857,1.62455081939697
"fishash+_poisson","moi_5.000000_iter_5","full",3911506,63131,92,25271,0.996372668848322,0.285864573199701,0.227649927139282
"fishash+_poisson","moi_5.000000_iter_5","nonzero",224630,37062,92,25271,0.996372668848322,0.405419280317007,0.227649927139282
"fishash_poisson_rawd","moi_5.000000_iter_5","full",3911550,66132,48,22270,0.997849269647818,0.2519173774349,0.233337879180908
"fishash_poisson_rawd","moi_5.000000_iter_5","nonzero",224674,40063,48,22270,0.997849269647818,0.357274637832288,0.233337879180908
"fishash+_contingency","moi_5.000000_iter_5","full",3911493,62657,105,25745,0.995938104448743,0.29122644284066,0.703096151351929
"fishash+_contingency","moi_5.000000_iter_5","nonzero",224617,36588,105,25745,0.995938104448743,0.413023599056679,0.703096151351929
"fishash_refit0","moi_5.000000_iter_6","full",3911218,66944,53,21785,0.997573037823977,0.245522884288113,0.170195817947388
"fishash_refit0","moi_5.000000_iter_6","nonzero",222514,39833,53,21785,0.997573037823977,0.353549287545847,0.170195817947388
"fishash_refit10","moi_5.000000_iter_6","full",3911209,66972,62,21757,0.997158439891837,0.245207316660844,1.63062787055969
"fishash_refit10","moi_5.000000_iter_6","nonzero",222505,39861,62,21757,0.997158439891837,0.353094874874225,1.63062787055969
"fishash+_poisson","moi_5.000000_iter_6","full",3911170,64555,101,24174,0.995839340885685,0.272447565057647,0.270755052566528
"fishash+_poisson","moi_5.000000_iter_6","nonzero",222466,37444,101,24174,0.995839340885685,0.392320425849589,0.270755052566528
"fishash_poisson_rawd","moi_5.000000_iter_6","full",3911221,67423,50,21306,0.997658737591309,0.240124423807323,0.238723039627075
"fishash_poisson_rawd","moi_5.000000_iter_6","nonzero",222517,40312,50,21306,0.997658737591309,0.345775585056315,0.238723039627075
"fishash+_contingency","moi_5.000000_iter_6","full",3911149,64106,122,24623,0.995069711052738,0.277507917366363,0.708492994308472
"fishash+_contingency","moi_5.000000_iter_6","nonzero",222445,36995,122,24623,0.995069711052738,0.399607257619527,0.708492994308472
"fishash_refit0","moi_5.000000_iter_7","full",3911924,65081,49,22946,0.997869101978691,0.260670021697888,0.184077978134155
"fishash_refit0","moi_5.000000_iter_7","nonzero",225629,38292,49,22946,0.997869101978691,0.374701982429211,0.184077978134155
"fishash_refit10","moi_5.000000_iter_7","full",3911928,65061,45,22966,0.99804441354135,0.260897224715144,1.62271809577942
"fishash_refit10","moi_5.000000_iter_7","nonzero",225633,38272,45,22966,0.99804441354135,0.375028577027336,1.62271809577942
"fishash+_poisson","moi_5.000000_iter_7","full",3911871,62638,102,25389,0.995998587736848,0.288422870255717,0.287539005279541
"fishash+_poisson","moi_5.000000_iter_7","nonzero",225576,35849,102,25389,0.995998587736848,0.414595512590222,0.287539005279541
"fishash_poisson_rawd","moi_5.000000_iter_7","full",3911933,65491,40,22536,0.998228206945429,0.256012359844139,0.234988927841187
"fishash_poisson_rawd","moi_5.000000_iter_7","nonzero",225638,38702,40,22536,0.998228206945429,0.368006793167641,0.234988927841187
"fishash+_contingency","moi_5.000000_iter_7","full",3911855,62171,118,25856,0.995456995456996,0.293728060708646,0.904790878295898
"fishash+_contingency","moi_5.000000_iter_7","nonzero",225560,35382,118,25856,0.995456995456996,0.422221496456449,0.904790878295898
"fishash_refit0","moi_5.000000_iter_8","full",3911397,65596,36,22971,0.998435258834268,0.259362968148407,0.180739164352417
